message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=4,062255, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.832415362";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,062255, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.823578279";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,062255, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.817929524";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,091453, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.816671251";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,091453, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.806959444";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,091453, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.802278440";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,120652, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.799924701";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,120652, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.791354408";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,120652, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.785674023";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,149850, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.784201818";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,149850, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.774838374";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,149850, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.770033084";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,179048, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.768407839";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,179048, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.759207588";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,179048, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.753483404";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,208246, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.752745218";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,208246, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.743570075";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,208246, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.737882782";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,237444, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.735988119";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,237444, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.726959969";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,237444, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.722215319";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,266642, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.720166373";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,266642, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.711325188";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,266642, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.705605298";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,295840, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.704412833";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,295840, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.695698390";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,295840, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.689950124";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,325038, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.688776964";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,325038, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.679097444";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,325038, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.674329151";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,354236, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.672031601";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,354236, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.663461481";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,354236, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.657750619";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,383434, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.656250141";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,383434, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.647717120";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,383434, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.642255177";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,412632, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.640496392";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,412632, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.631052920";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,412632, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.625610845";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,441830, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.623838128";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,441830, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.615377933";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,441830, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.610095789";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,471028, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.608030700";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,471028, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.599653819";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,471028, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.593500984";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,500226, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.592225455";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,500226, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.583001829";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,500226, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.577928929";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,529424, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.576450786";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,529424, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.567350302";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,529424, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.562385649";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,558622, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.560717289";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,558622, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.551612532";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,558622, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.545758787";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,587820, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.543837558";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,587820, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.534952453";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,587820, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.530058709";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,617018, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.528030336";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,617018, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.519251547";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,617018, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.513459019";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,646216, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.512248989";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,646216, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.503686038";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,646216, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.497833496";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,675414, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.496451568";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,675414, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.487126013";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,675414, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.482277018";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,704612, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.480726850";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,704612, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.471543992";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,704612, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.465724296";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,733810, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.464010126";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,733810, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.454959967";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,733810, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.450179710";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,763008, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.448285690";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,763008, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.439255368";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,763008, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.433575501";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,792206, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.432498949";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,792206, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.423584083";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,792206, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.417907782";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,821404, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.415884541";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,821404, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.406891319";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,821404, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.402317521";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,850602, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.400251416";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,850602, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.391218683";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,850602, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.385778315";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,879800, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.384549537";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,879800, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.375670542";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,879800, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.370045660";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,908998, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.367936155";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,908998, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.359016692";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,908998, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.353499685";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,938196, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.352400575";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,938196, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.343520573";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,938196, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.337812124";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,967394, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.336743952";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,967394, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.326953223";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,967394, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.322197621";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,996592, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.320079853";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,996592, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.311214847";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,996592, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.305604988";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,025790, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.304369608";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,025790, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.295635793";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,025790, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.289958891";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,054988, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.288754387";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,054988, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.278865107";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,054988, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.274052431";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,084186, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.272115704";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,084186, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.263139180";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,084186, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.258253785";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,113384, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.256490879";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,113384, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.247503759";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,113384, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.241542944";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,142582, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.239864877";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,142582, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.230898868";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,142582, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.225865245";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,171781, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.224216698";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,171781, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.215241919";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,171781, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.210011548";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,200979, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.208585844";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,200979, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.199508747";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,200979, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.194234917";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,230177, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.191986248";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,230177, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.182838030";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,230177, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.177524795";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,259375, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.176304372";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,259375, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.167104953";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,259375, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.161898728";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,288573, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.160548551";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,288573, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.151335655";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,288573, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.146197590";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,317771, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.143830906";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,317771, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.135716348";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
